,번호,제목,작성자,좋아요,주소
45,562058,잇프제분들 착각일까요?!,엣팁J스레,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=13&boardtype=L&articleid=562058&referrerAllArticles=false
46,562040,Isfj남자 재회 가망 없나요..,lsfp잇뿌삐,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=13&boardtype=L&articleid=562040&referrerAllArticles=false
47,562028,잇프제 읽씹,러블리얌ESTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=13&boardtype=L&articleid=562028&referrerAllArticles=false
48,561956,언제쯤 결혼하고 싶으세요?(투표),구름별사랑해 ISFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=13&boardtype=L&articleid=561956&referrerAllArticles=false
49,561949,잇프제님들 저 진짜 궁금한데..,isfj 예리하게,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=13&boardtype=L&articleid=561949&referrerAllArticles=false
50,561945,Esfj도 이럴 때 있나요??,isfjesfjestj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=13&boardtype=L&articleid=561945&referrerAllArticles=false
51,561879,ISFJ분들 선톡잘안하시니 상대방이먼저 선톡하면..,짹짹짹,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=13&boardtype=L&articleid=561879&referrerAllArticles=false
52,561758,ISFJ분들은 연락에 대해 어떻게 생각하시나요?,아카이 IXTJ 1w9,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=13&boardtype=L&articleid=561758&referrerAllArticles=false
53,561744,예전에 엣프제 짝남 가지고 여러번 글 올렸던 인티제의 근황 ㅎㅎ (초장문),INTJ자기만족,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=561744&referrerAllArticles=false
54,561692,잇프제 여성분들 질문 있습니다,초록 ISFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=561692&referrerAllArticles=false
55,561691,잇프제 남친이랑 결국 헤어졌어요...,lsfp잇뿌삐,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=561691&referrerAllArticles=false
56,561544,잇프제는 언제 상대에게 확신이 드나요?,피자주문,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=561544&referrerAllArticles=false
57,561516,ISFJ 질문받아봐요!,바반 ISFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=561516&referrerAllArticles=false
58,561505,잇프제분들 인프피 어떻게 생각하시나욤?,efef infp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=561505&referrerAllArticles=false
59,561361,"ESFJ 꼬시기 팁주세요,,",토깽infpj,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=561361&referrerAllArticles=false
60,561306,잇프제분들 질문이요!!,앙뇽,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=561306&referrerAllArticles=false
61,561246,esfj분들 isfj 어떤가요,JJOO1,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=561246&referrerAllArticles=false
62,561144,잇프제가 질문하는거,앤intp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=561144&referrerAllArticles=false
63,561115,잇프제남자한테도 이쁘장하면 치트키인가요?,메마른갬성intp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=561115&referrerAllArticles=false
64,561024,"잇프제 분들, 자기 기분을 잘 아나요?",달나라 isfj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=561024&referrerAllArticles=false
65,560917,_SFJ 좋아하시는 대화 주제 궁금해요~,아이시스 INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560917&referrerAllArticles=false
66,560913,Isfj끼리는 성향 잘 맞나요?,추추룽,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560913&referrerAllArticles=false
67,560886,esfj 남자 거짓말 잘하나요?,쟁이920619,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560886&referrerAllArticles=false
68,560867,소소한 행복일지 2,태어날때부터잇프제,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560867&referrerAllArticles=false
69,560842,esfj 분들,하하 infj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560842&referrerAllArticles=false
70,560831,엣프제 남자들은 이런 여자를 좋아할까요?,에이리언 infj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560831&referrerAllArticles=false
71,560779,엣프제 남자,에이리언 infj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560779&referrerAllArticles=false
72,560750,메타몽 같다는 말,태어날때부터잇프제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560750&referrerAllArticles=false
73,560731,ESFJ 분들 어떤 일 하고 계시나여?!만족도도!,qufthfal6076,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560731&referrerAllArticles=false
74,560609,ESFJ 여자분들 남자친구 잘못 다 용서하시나요?,언타추불 ENTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560609&referrerAllArticles=false
75,560608,잇프제분들 어느 유형이랑 잘 맞으신가요?,줌하이,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560608&referrerAllArticles=false
76,560583,엣프제도 주변 신경 많이쓰는 편인가요?,섯터레스 잇프피,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560583&referrerAllArticles=false
77,560480,잇프제 님들 남친or여친 바쁠 때 연락,isfj 예리하게,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560480&referrerAllArticles=false
78,560279,가을이라 그런가,태어날때부터잇프제,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560279&referrerAllArticles=false
79,560264,엣프제남자친구 환승,해금공주,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560264&referrerAllArticles=false
80,560246,양가감정☹️,포도 ISFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560246&referrerAllArticles=false
81,560236,남자 잇프제 번호 따보려고 하는데…!,랄infp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560236&referrerAllArticles=false
82,560185,isfj 질문드립니다 ㅎㅎ,봄꽃 infp,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560185&referrerAllArticles=false
83,560156,질문타임!,북이 ISFJ 9w1,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560156&referrerAllArticles=false
84,560082,불건강한 esfj가 회사 상사라면?,INTJ 29,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560082&referrerAllArticles=false
85,560029,잇프제는 왜이렇게 착할까요?,소라게 ENFJ,10,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=560029&referrerAllArticles=false
86,559977,isfj 남자 관련 질문이요~,esfj입니다,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=559977&referrerAllArticles=false
87,559959,머리 터질거같이 바쁠 때,태어날때부터잇프제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=559959&referrerAllArticles=false
88,559798,엣프제 남자가 생각할 시간 갖겠다는데요 도와주세요..,엠뿌삐,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=559798&referrerAllArticles=false
89,559724,"isfj분들, 혹은 다른 유형분들도 깜짝이벤트 하는 거 좋아하시나요~?",푸린 ISFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=559724&referrerAllArticles=false
90,559668,잇프제 질투하나요?,ESFP 수댕,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=559668&referrerAllArticles=false
91,559466,esfj에게 연락오게 하려면,istj치즈,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=559466&referrerAllArticles=false
92,559432,Isfj 남친과 헤어짐 고민중 (조언부탁드려요),슝INFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=559432&referrerAllArticles=false
93,559408,엣프제 분들 마음 있을 때(썸),INFJ 룽,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=559408&referrerAllArticles=false
94,559388,ISFJ가 바라는 진심,카엘 ENTX,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=559388&referrerAllArticles=false
95,559177,ESFJ 카톡에 대한 의견,망고초콜릿INFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=559177&referrerAllArticles=false
96,559169,잇프제님들 애인이 계속 외모 칭찬하면 어때요?,렛서판다 istp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=559169&referrerAllArticles=false
97,558987,잇프제!!!!!,마음만은 f,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=558987&referrerAllArticles=false
98,558946,개그우먼 장도연님이랑 안영미님 잇프제라네요,초코볼러,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=558946&referrerAllArticles=false
99,558919,esfj친구랑 친해지는법,뜽똥땡 infj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=558919&referrerAllArticles=false
100,558902,잇프제 질문,연빈수,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=558902&referrerAllArticles=false
101,558835,잇프제분들 내면이 강한 것 같단 소리 들으시나요?,고구마사이다ISFJ,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=558835&referrerAllArticles=false
102,558799,소소한 행복일지,태어날때부터잇프제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=13&boardtype=L&articleid=558799&referrerAllArticles=false
103,558675,잇프제분들,마음만은 f,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=558675&referrerAllArticles=false
104,558654,잇프제인데 추리소설이나 시 짱좋아해요,잇프제제,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=558654&referrerAllArticles=false
105,558637,"ISFJ, ESFJ 남자 질문받습니다",ISFJ and ESFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=558637&referrerAllArticles=false
106,558471,"ISFJ 카톡, 전화 연락 관련 질문이요",ESTPAR,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=558471&referrerAllArticles=false
107,558462,엣프제남자,에이리언 infj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=558462&referrerAllArticles=false
108,558452,esfj 남자친구랑 동시에 꽃선물했네요 ㅋㅋㅋ,푸린 ISFJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=558452&referrerAllArticles=false
109,558445,잇프제가 관심없는 사람한테,마음만은 f,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=558445&referrerAllArticles=false
110,558387,ISFJ 여자입니당 질문받고싶어용! :),ISFJ 욤욤,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=558387&referrerAllArticles=false
111,558332,Isfj 남성분들 외적인 이상형,메마른갬성intp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=558332&referrerAllArticles=false
112,558123,잇프제 남자에게 모든거 질문,보이 ISFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=558123&referrerAllArticles=false
113,558032,isfj 분들 단점이 뭐에요?,안물안궁,12,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=558032&referrerAllArticles=false
114,558012,ISFJ님들 이별후,짜라잔짠intjjjj,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=558012&referrerAllArticles=false
115,557921,ISFJ 추정 짝남에게 잘 보이고싶습니다,열심3,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557921&referrerAllArticles=false
116,557843,엣프제도 질투해요?,레릿비 istp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557843&referrerAllArticles=false
117,557825,엣프제가 싫어하는 것들,보이 ISFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557825&referrerAllArticles=false
118,557718,istp여자입니다 (isfj 고민),김밥짱,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557718&referrerAllArticles=false
119,557642,잇프제님들 애인이 절 왜 좋아하는 걸까요?,렛서판다 istp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557642&referrerAllArticles=false
120,557492,잇프제썸남에게 언제 고백하는게 좋을까요?,ESTP 티모,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557492&referrerAllArticles=false
121,557467,Infj -> esfj 이렇게 바뀔 수 있나요..?,Infj뇨자,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557467&referrerAllArticles=false
122,557348,2달간 지켜본 잇엣프제 남친 특징,렛서판다 istp,15,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557348&referrerAllArticles=false
123,557281,잇프제 분들 감정 회복 빠르신가요?,프프프핫,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557281&referrerAllArticles=false
124,557272,잇프제(ISFJ-T)인 제가 제일 믿고 잘 맞는다 느낀 친구들 mbti,회먹구싶ISFJ,7,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557272&referrerAllArticles=false
125,557137,부모님 학력 반대 eafj,Illlli,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557137&referrerAllArticles=false
126,557108,제가 할말없게 카톡 보낸건가요?,윤얍얍 ENFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557108&referrerAllArticles=false
127,557043,이거 짤 맞는거 같아요 sf님덜 ㅠㅠ,ISFP 뿡뿡이,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557043&referrerAllArticles=false
128,557036,esfj분들 질문이용,infp최고,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=13&boardtype=L&articleid=557036&referrerAllArticles=false
