,번호,제목,작성자,좋아요,주소
23,563528,잇프피는 어떤 패션 좋아하나요?,엔EN티TJ제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=563528&referrerAllArticles=false
24,563457,sfp랑 최악으로 끝나요,코코리,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=563457&referrerAllArticles=false
25,563456,ISFP 썸 궁금해요~!,ESFJ 이니,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=563456&referrerAllArticles=false
26,563394,isfp 남자들은,에이리언 estj,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=563394&referrerAllArticles=false
27,563182,잇프피 생각표현 감정표현 잘해요?,엔EN티TJ제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=563182&referrerAllArticles=false
28,563022,잇프피 남친과 두번째 데이트,엔EN티TJ제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=563022&referrerAllArticles=false
29,563013,차단이 풀렸어요 무슨심리일까요,코코리,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=563013&referrerAllArticles=false
30,562819,isfp남자들의 호감신호 궁금해요!,intp528,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562819&referrerAllArticles=false
31,562784,ESFP / O형여자친구에게 연락과 표현 어떻게 하는게 좋을까요?,참새날다,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562784&referrerAllArticles=false
32,562715,sfp남편 집을나갔어요,코코리,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562715&referrerAllArticles=false
33,562494,강유미의 mbti isfp는 왜 안나오나요,잇프피0,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562494&referrerAllArticles=false
34,562412,ISFP 남자친구,주요미,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562412&referrerAllArticles=false
35,562388,여기 카페에서,버블티 ISFP 1w9,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562388&referrerAllArticles=false
36,562375,엣프피 성격 좋은 것 같아요,렛서판다 istp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562375&referrerAllArticles=false
37,562362,알고리즘덕에 에스파맴버들 보다가 나와 맴버의 관계가 이런느낌일거같다 상상,하늑ISFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562362&referrerAllArticles=false
38,562360,esfp분들 이상형이 궁금해요ㅎㅎ,IN뿌삐,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562360&referrerAllArticles=false
39,562308,esfp 짝사랑하는 인프인데 카톡 판단점,Daniel infp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562308&referrerAllArticles=false
40,562301,사랑스러운 잇픞피 ..,Alalkd enxx 2w8,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562301&referrerAllArticles=false
41,562158,난 서서히 n성향으로 바뀌는가,esfp 대창 7w6,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562158&referrerAllArticles=false
42,562124,isfp랑 친해지는법,ENFJ막냉,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562124&referrerAllArticles=false
43,562073,잇프피 남자분들!,심심한ESTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562073&referrerAllArticles=false
44,562029,ISFP 상처,엔EN티TJ제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562029&referrerAllArticles=false
45,562018,은퇴하겠습니다,버블티 ISFP 1w9,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562018&referrerAllArticles=false
46,562015,ISFP 잇프피 특징 vol. 3,버블티 ISFP 1w9,50,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562015&referrerAllArticles=false
47,562008,뼛속까지 잇프피인가봐여,혜야,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=562008&referrerAllArticles=false
48,561979,ISFP가 원래 점보는거 좋아하나요?,혜야,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=561979&referrerAllArticles=false
49,561842,잇프피는 오늘도 웁니다.,잇프제를사랑한잇프피,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=561842&referrerAllArticles=false
50,561809,esfp는 잔소리가 많나요?,김쵸코,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=561809&referrerAllArticles=false
51,561665,esfp에게 놀이공원 가자고 한 infp입니다.,Daniel infp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=561665&referrerAllArticles=false
52,561636,잇프피분들 흥미로운 일은,라니뿡뿡,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=16&boardtype=L&articleid=561636&referrerAllArticles=false
53,561569,esfp남자애인데 … 얘랑은 아니죠?,인팁에이3w4핑크지디,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=561569&referrerAllArticles=false
54,561542,ISFP남자분들 헬프!!!!!,나는왜ESFP인가,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=561542&referrerAllArticles=false
55,561406,잇프피친구의 흔한 카톡,나린 INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=561406&referrerAllArticles=false
56,561348,전형적인 isfp입니다. 질문 받아여,엠비티에이,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=561348&referrerAllArticles=false
57,561213,사람들이 제 앞에서는 말이 술술 나온다고 해요,ISFPt모짜르트스테그,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=561213&referrerAllArticles=false
58,561196,엣프피(esfp) 남자친구...,ISFJ 김치찌개,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=561196&referrerAllArticles=false
59,561192,"생일인데 ,, 연락이 흑 흑 ,,",isfp jiee,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=561192&referrerAllArticles=false
60,561135,잇프피남의 심리가 너무 궁금해요 ㅠㅠㅠ,촤라랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=561135&referrerAllArticles=false
61,561007,Isfp 잇프피,청나비 ISFP 9w1,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=561007&referrerAllArticles=false
62,560941,잇프피가 본 인프피 친구 (경험담),ISFP 뿡뿡이,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560941&referrerAllArticles=false
63,560903,ISFP남자분을 어떻게 대할지..,INTJ 134340,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560903&referrerAllArticles=false
64,560889,F성향 T성향 비율이 반반씩 있으면 어려운 것 같아요,내 꿈은 돌멩이 ISFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560889&referrerAllArticles=false
65,560719,🤔....?,버블티 ISFP 1w9,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560719&referrerAllArticles=false
66,560712,엠헬에서 잇픕이 궁금하면 이걸 봐라 할 정도로,버블티 ISFP 1w9,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560712&referrerAllArticles=false
67,560710,곧 잇픕 특징글 vol.3 만들 예정입니다,버블티 ISFP 1w9,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560710&referrerAllArticles=false
68,560707,잇픕 의외의 장기,버블티 ISFP 1w9,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560707&referrerAllArticles=false
69,560646,Isfp랑은 어케 친해지죠 ㅠㅠㅠㅋㅋㅋㅋㅋ?????,잇쀼삐,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560646&referrerAllArticles=false
70,560593,esfp 여자분에게 고백은 못하고 이제는 들이대기,Daniel infp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560593&referrerAllArticles=false
71,560530,낼 부대 복귀네요?,버블티 ISFP 1w9,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560530&referrerAllArticles=false
72,560449,잇프피한테 편한사람이 되려면 어떻게 해야 할까요?,피핑 ENFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560449&referrerAllArticles=false
73,560432,ISFP랑 잘 맞는 MBTI는 무엇인가요?,라니뿡뿡,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560432&referrerAllArticles=false
74,560376,ESFP 남자분들 이건 무슨 심리죠?,티아ENTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560376&referrerAllArticles=false
75,560367,ISFP가 우울증 걸릴 1위라고 하더라구여,라니뿡뿡,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560367&referrerAllArticles=false
76,560208,잇프피 질문 받아요,Chin IESFPT 9w1,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=560208&referrerAllArticles=false
77,559974,1차 백신 맞았습니다,esfp 대창 7w6,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559974&referrerAllArticles=false
78,559841,잇프피는 어떤 직업이 가장 잘 맞을까요?,라니뿡뿡,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559841&referrerAllArticles=false
79,559667,ESFP 물어보고싶습니다!!,infj soosoo,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559667&referrerAllArticles=false
80,559666,잇프피 분들 중 연애할 때,잇쁘삐삐,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559666&referrerAllArticles=false
81,559599,엔팁이 본 잇픕들 성격의 단점,엔칩,9,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559599&referrerAllArticles=false
82,559594,잇프피님들은 쉬는날 뭐하시나요??,백지ENFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559594&referrerAllArticles=false
83,559551,esfp분들한테 궁금한 점,버블티 ISFP 1w9,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559551&referrerAllArticles=false
84,559544,업무시 ISFP 사용법,사탕ISFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559544&referrerAllArticles=false
85,559541,ESFP분들!!,ianteep,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559541&referrerAllArticles=false
86,559417,잇프피 호감생길때,재이E,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559417&referrerAllArticles=false
87,559328,제가 고백하는게 빠를까요?,옘,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559328&referrerAllArticles=false
88,559258,잇프피 남자들은 삐진거나 서운한거 어떻게 티내세요?,ENTP커요미,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559258&referrerAllArticles=false
89,559210,잇프피(ISFP) 여성분들 알려주세요 ㅠ 속앓이중...,ESFJ찐,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559210&referrerAllArticles=false
90,559179,ESFP 여성분들 이상형이??,너의 ISFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559179&referrerAllArticles=false
91,559160,잇프피남친와 첫데이트 후기,엔EN티TJ제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559160&referrerAllArticles=false
92,559138,이정도면 잘 알아들었을까요,ENTJ 7월의 첫날,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559138&referrerAllArticles=false
93,559117,유튜브펌)재석 ISFP 모먼트 모음 ISFP의 최대의 아웃풋,하늑ISFP,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=559117&referrerAllArticles=false
94,558978,너랑 나 참 모르겠다,ENTJ 7월의 첫날,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=558978&referrerAllArticles=false
95,558861,esfp분에게 고백을 해볼생각입니다.,Daniel infp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=558861&referrerAllArticles=false
96,558836,잇프피 남친.. 관계에 진심이고 오래 만날 생각이라면 이렇게는 말 안했겠죠?,우네티 estp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=558836&referrerAllArticles=false
97,558803,티안나게 선긋기,영심,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=558803&referrerAllArticles=false
98,558426,ESFP 궁금해요!!!,ISFJ 욤욤,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=558426&referrerAllArticles=false
99,558395,제가 생각하는 ISFP 몇가지 키워드,ISFP 뿡뿡이,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=558395&referrerAllArticles=false
100,558350,잇프피남친 서운?,엔EN티TJ제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=558350&referrerAllArticles=false
101,558331,문득 떠오른 _SFP 특징,차니 xSFP,10,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=558331&referrerAllArticles=false
102,558292,짝사랑,Chin ISFPT 9w1,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=16&boardtype=L&articleid=558292&referrerAllArticles=false
103,558187,Isfp 인데,잇쁘삐삐,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=558187&referrerAllArticles=false
104,558171,ISFP가 이런 고백을 했습니다.,뚜두당 INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=558171&referrerAllArticles=false
105,558150,친구들이 모두 같은 유형이신분들 계신가요?,Cvcvcvcvisfp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=558150&referrerAllArticles=false
106,558010,istj의 벽을 뚫은 esfp 질문 받아용!!,ESFP 이뽀쨕,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=558010&referrerAllArticles=false
107,558005,엣프피 자존심?,infj soosoo,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=558005&referrerAllArticles=false
108,557986,잇프피 ... 많이쓰나요?,엔EN티TJ제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557986&referrerAllArticles=false
109,557983,엠헬의 장점,esfp 대창 7w6,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557983&referrerAllArticles=false
110,557891,고등학생때부터 친하게 지낸 친구들이 있는데요,만개커피 ISFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557891&referrerAllArticles=false
111,557864,"ISFP분들 중에 저처럼 답답한거, 흐지부지한거 딱 질색인 분 있나요 ㅠ",찐찐isfp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557864&referrerAllArticles=false
112,557762,카톡 답장 & 확인 잘하는 isfp분들 없으신가용?,ENTJ의 ISFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557762&referrerAllArticles=false
113,557713,엣프피 남자한테 다가가기??,infj soosoo,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557713&referrerAllArticles=false
114,557489,esfp 여성분들께 질문!,Daniel infp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557489&referrerAllArticles=false
115,557486,"ESFP 여자분과의 소개팅, 호감, 그리고 연락",참새날다,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557486&referrerAllArticles=false
116,557470,엥 저 생전처음 esfp나왔어요,또랑 ESFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557470&referrerAllArticles=false
117,557392,isfp-t 남자분들,이숑 esfj,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557392&referrerAllArticles=false
118,557346,esfp 분들께 사소한 질문 궁금증 있어요.!ㅎㅎ,돼지바마카롱ESTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557346&referrerAllArticles=false
119,557251,잇프피 질문 받아용,Chin ISFPT 9w1,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557251&referrerAllArticles=false
120,557000,잇프피 첫데이트 좋아하는 사람 앞에서,엔EN티TJ제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=557000&referrerAllArticles=false
121,556999,엣프피 친구 생일선물,피핑 ENFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=556999&referrerAllArticles=false
122,556858,isfp 분이 읽씹하는데요..,somebody to love,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=556858&referrerAllArticles=false
123,556854,isfp isfp 커플어때요?,스노우볼,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=556854&referrerAllArticles=false
124,556851,난 ㄹㅇ로 상황마다 성격 다른디,esfp 대창 7w6,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=556851&referrerAllArticles=false
125,556692,잇프피 연애+궁합이래요 ㅎㅎ,뭄뭄,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=556692&referrerAllArticles=false
126,556564,isfp 질문 받슴니다.,잇프피피핍,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=556564&referrerAllArticles=false
127,556507,ESFP분들 조언좀 해주세요. 제가 남친을 자주 울려요.,돼지바마카롱ESTJ,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=16&boardtype=L&articleid=556507&referrerAllArticles=false
