,번호,제목,작성자,좋아요,주소
14,564116,저 엔팁남 포기하려구요.....ㅠㅠ,엔팁탐구중 entj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=564116&referrerAllArticles=false
15,564110,애정표현이 아직까지는 서툰 사람,가면부자INTJXENTP,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=564110&referrerAllArticles=false
16,564092,술취해서 저한테 했던 욕들 진심인걸까요?,산세배리아,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=564092&referrerAllArticles=false
17,563999,교회에는 진짜 여자nt가 없네요 ㅜㅜ,제이J리터치,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563999&referrerAllArticles=false
18,563990,요소수가 왜 부족한걸까요?,둘리intp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563990&referrerAllArticles=false
19,563957,싫어하는 말,엔팁으로 체인지,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563957&referrerAllArticles=false
20,563932,intp입장에서 estp의 좋은점이 있다면 뭔가요?,dpexlq,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563932&referrerAllArticles=false
21,563913,아래에 인성 빻은 개그 얘기가 나와서 ㅋㅋㅋ,콩콩 INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563913&referrerAllArticles=false
22,563909,악마일까요? 천사일까요? 인간일까요?ㅋㅋㅋㅋ,오예오ENTP 3w4 sxso,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563909&referrerAllArticles=false
23,563869,인팁 엔팁은 서로 말하지않은 부분을 알아서 잘통한다고,홍삼먹음 엔tp,9,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563869&referrerAllArticles=false
24,563851,추상적인 질문을 들으면 돌아버리겠어요..,플라타너스ENtp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563851&referrerAllArticles=false
25,563844,질문쟁이,ISTJP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563844&referrerAllArticles=false
26,563839,엔팁여자 좋아하는 남자 엠비티아이 유형이 뭘까요,엔팁으로 체인지,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563839&referrerAllArticles=false
27,563818,intp 집중력 ㅠ,반가워 INFTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563818&referrerAllArticles=false
28,563802,엔팁 어때요,엔팁으로 체인지,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563802&referrerAllArticles=false
29,563797,회사일 푸념 좀 할게요ㅠ,하핳INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563797&referrerAllArticles=false
30,563773,남들이 나를 보는 유형,인팁찐,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563773&referrerAllArticles=false
31,563761,인팁이 제 앞에서 울었습니다.,아점INFJ,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563761&referrerAllArticles=false
32,563751,엔팁인데 인팁이나 인티제가 끌리는 이유가 뭘까요,엔팁으로 체인지,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563751&referrerAllArticles=false
33,563749,인팁 여성분들 성격이 궁금해요,보초자 ESTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563749&referrerAllArticles=false
34,563697,게임 많이 하시나요?,entp입니다만,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563697&referrerAllArticles=false
35,563684,혹시 엔팁이었는데 말 자중하느라 intp되신분!!?,병맛intpA 5w6,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563684&referrerAllArticles=false
36,563682,심심해죽겠어요 뭐든 좋으니 말하고 놀사람 구해요,엔팁으로 체인지,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563682&referrerAllArticles=false
37,563665,엔팁 질문 받아요,엔팁으로 체인지,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563665&referrerAllArticles=false
38,563661,제 mbti는 도대체 뭘까요,옥동자,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563661&referrerAllArticles=false
39,563638,엔팁은 왜 왜라는 말을 많이 해요?,옌닝닝,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563638&referrerAllArticles=false
40,563624,난 왜이렇게 예쁘고 귀엽지!?,병맛intpA 5w6,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563624&referrerAllArticles=false
41,563611,다른 인팁도 그러나요?,INTP 최반동,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563611&referrerAllArticles=false
42,563591,심심해서 인팁짤,병맛intp 5w6,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563591&referrerAllArticles=false
43,563574,인팁추정과 썸,써니 Xstp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563574&referrerAllArticles=false
44,563513,펑,쥬ISFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563513&referrerAllArticles=false
45,563503,"INTP 아버지 레전드,,,,,",ENTJ 에이 3W4,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563503&referrerAllArticles=false
46,563494,꼬부기 성우 넘나 좋아요 ㅎㅎㅎ 그리고 요즘 가입인사 많이 하시는데 새로오신 분들 반가워요 하하하하 그런 의미에서 꼬부기 반가워요 더빙을 찾아봤어요~♡,Entpa7w6소음인토끼,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563494&referrerAllArticles=false
47,563429,"엔팁 ENTP 연애관 알려주세용 ,,",기지배ESFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563429&referrerAllArticles=false
48,563415,엔팁의 직장생활은 힘들군여,뽀잉 ENTP 4w5,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563415&referrerAllArticles=false
49,563411,답변부탁드려용,i에스에프제잇,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563411&referrerAllArticles=false
50,563387,엔팁남자의 호감표현??..,녹보수 ENFP 4w3,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563387&referrerAllArticles=false
51,563368,entp분들,ISTJP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563368&referrerAllArticles=false
52,563362,글지울꺼면 (펑예) 부탁드려요.!,병맛intp 5w6,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=1&userDisplay=50&menuid=17&boardtype=L&articleid=563362&referrerAllArticles=false
53,563359,entp 남자친구 화가나요,잇뿌피이,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563359&referrerAllArticles=false
54,563332,본인이 잔소리 들었던 기행(?) 알려주세요 ㅋㅋㅋ,콩콩 INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563332&referrerAllArticles=false
55,563311,보통의 생각..,stone intp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563311&referrerAllArticles=false
56,563307,인팁의 카카오 톡방,메타버스 iNTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563307&referrerAllArticles=false
57,563306,가르치려고 하는 사람이 너무 싫어요.,탸 ENTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563306&referrerAllArticles=false
58,563268,인팁분들 엣팁 어떻게 생각하세요?,dpexlq,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563268&referrerAllArticles=false
59,563234,우울할 땐 인팁에게로,엥띵쁑삥ENTFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563234&referrerAllArticles=false
60,563230,Entp 썸남과 더 친해지고 가까워지는법 알려주세요...,엔팁탐구중 entj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563230&referrerAllArticles=false
61,563158,인팁분들 질문이요,엣티입,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563158&referrerAllArticles=false
62,563153,(펑),신티제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563153&referrerAllArticles=false
63,563134,인팁 intp와의 관계,Whwid,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563134&referrerAllArticles=false
64,563087,엔팁 남자친구 앞에서,wHoa ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563087&referrerAllArticles=false
65,563007,찐따같은 이유가 있네요,재쟁 ENTfP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=563007&referrerAllArticles=false
66,562922,잘맞는 공부 스타일 및 공부 장소가 있으신가요?,고요entp,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562922&referrerAllArticles=false
67,562914,직무가 안맞으면 이렇게 됩니다…,entp a 7w8 juice,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562914&referrerAllArticles=false
68,562899,끔찍한 결과...,into the 5w4,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562899&referrerAllArticles=false
69,562859,수능 다가오니 옛 생각이 나네요,entp 콜팝,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562859&referrerAllArticles=false
70,562810,INTP와 ENTP의 관계,INTP 최반동,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562810&referrerAllArticles=false
71,562798,intp남자친구 힘드네요,dpexlq,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562798&referrerAllArticles=false
72,562701,생각해보니 제가 좋아했던 사람이랑 잘됐던 적이 별로 없더라구요 ㅠㅠ,cherryade ENTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562701&referrerAllArticles=false
73,562680,인팁은 친구로써 좋거나 찐친이라 생각되면,엔팁으로 체인지,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562680&referrerAllArticles=false
74,562675,같은 INTP와 연애 한다면,INTP 최반동,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562675&referrerAllArticles=false
75,562671,엔팁 얼빠인것같지않나요,엣티제입니다,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562671&referrerAllArticles=false
76,562670,밤이 더 좋은 것은,INTP 최반동,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562670&referrerAllArticles=false
77,562648,인팁분들 보수적이신가요?,entp입니다만,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562648&referrerAllArticles=false
78,562622,팁님들 이짤 인정 해요??,병맛intp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562622&referrerAllArticles=false
79,562612,엔팁 아빠와 방탈출을 가게 됐습니다...??,분석 ISTJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562612&referrerAllArticles=false
80,562610,엔팁 의외인 부분,entp입니다만,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562610&referrerAllArticles=false
81,562571,인팁 솔직하게!,hmm ISFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562571&referrerAllArticles=false
82,562517,Entp 엔팁의 말 농담인가용?,푸히히 esfj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562517&referrerAllArticles=false
83,562486,인팁 단순하다 했는데 저는 어려워요..,ISFTJ 냥덕,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562486&referrerAllArticles=false
84,562469,엔픞과 인팁의 흔한 카톡 5,레이 INTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562469&referrerAllArticles=false
85,562467,챙겨주는건 좋은데,오예오ENTP 3w4 sxso,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562467&referrerAllArticles=false
86,562458,인팁분들 상대에게 호감표현 어떻게 하시나요?,연보라 엔쁩,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562458&referrerAllArticles=false
87,562451,인팁분들은 상대가 선톡하면 관심있다고 아시나요?,연보라 엔쁩,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562451&referrerAllArticles=false
88,562433,평범하게 보이고싶을땐 어떻게 하세요? (단체생활),플라타너스ENtp,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562433&referrerAllArticles=false
89,562358,다시 만났는데 결국 헤어졌어요,뚱둘기,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562358&referrerAllArticles=false
90,562344,Entp 연락,인티제 여자,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562344&referrerAllArticles=false
91,562265,백신 관련해서 궁금한게 있어요(intp),잇팁이에요,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562265&referrerAllArticles=false
92,562247,혹시 intp분들중에 이런분 계신가요?,아닌데intj,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562247&referrerAllArticles=false
93,562229,엔팁 꼬시기,둥실이 ENFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562229&referrerAllArticles=false
94,562204,좋은걸 배웠어요,ililillilil entp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562204&referrerAllArticles=false
95,562184,라면끓일때...,아니난모그냥intp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562184&referrerAllArticles=false
96,562162,솔직히 제 취향만 보믄,10jQKA,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562162&referrerAllArticles=false
97,562135,인팁은 어려운가?,레이 INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562135&referrerAllArticles=false
98,562112,엔픞과 인팁의 흔한 카톡 4,레이 INTP,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562112&referrerAllArticles=false
99,562101,주변인들에게 페르소나 가면 쓰고 살아왔나봐요..,토리토리,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562101&referrerAllArticles=false
100,562067,이 중 제일 힘든 사람을 찾으시오,Peach,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562067&referrerAllArticles=false
101,562060,인팁분들은 잇프제 어떻게 생각하시나요?,isfj rylynn,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=562060&referrerAllArticles=false
102,561924,변호사에게 질문 할 수 있다면 ?,인팁111,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=2&userDisplay=50&menuid=17&boardtype=L&articleid=561924&referrerAllArticles=false
103,561878,엔팁/인팁 분들은,오예오ENTP 3w4 sxso,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561878&referrerAllArticles=false
104,561812,오늘부터 달라집니다,Enfj를 좋아하는 Entp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561812&referrerAllArticles=false
105,561803,적극적이지않은 먼저 안다가가는 남자 intp이 연애경험 많은건 이유가 뭘까요,enfp성공,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561803&referrerAllArticles=false
106,561657,엔픞과 인팁의 흔한 카톡 3,레이 INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561657&referrerAllArticles=false
107,561649,엔픞과 인팁의 흔한 카톡 2,레이 INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561649&referrerAllArticles=false
108,561646,엔픞과 인팁의 흔한 카톡,레이 INTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561646&referrerAllArticles=false
109,561639,흔한 인팁의 귀차니즘,레이 INTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561639&referrerAllArticles=false
110,561625,엔픞은 어려우면서 쉽군요,레이 INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561625&referrerAllArticles=false
111,561617,엔팁님들 얘한테 저는 어떤 사람일까요,렛서판다 istp,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561617&referrerAllArticles=false
112,561615,ENTP애인과 잘 만나보고싶어요...........!!!!,대학생일쟁이,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561615&referrerAllArticles=false
113,561488,entp 여자의 이상형과 연애 스타일(매우매우 tmi.),entp 리혜,13,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561488&referrerAllArticles=false
114,561416,누가봐도 이상한 행동 하면서,오예오ENTP 3w4 sxso,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561416&referrerAllArticles=false
115,561393,나 요즘 좀 계획적인 것 같은데?,INTP 한설,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561393&referrerAllArticles=false
116,561318,엔팁분들 평균 연애기간이 궁금해요!,wHoa ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561318&referrerAllArticles=false
117,561314,갑자기 계획적인 사람이 되겠다는 인팁남친,아 INFJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561314&referrerAllArticles=false
118,561300,인팁분들 맘 뜨면 연락 뜸한가요?,마다가스카르,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561300&referrerAllArticles=false
119,561280,엔팁을 좋아하는 유형은?,Enfj를 좋아하는 Entp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561280&referrerAllArticles=false
120,561249,Intp 분들의 이상형은!?,ESFP 채고야,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561249&referrerAllArticles=false
121,561230,Entp한테 손절당한거같아요..,ISFPsoo,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561230&referrerAllArticles=false
122,561171,그거 아세요? INTP/ENTP 게시판에 왜 INTP 글이 대부분인지?,언타추불 ENTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561171&referrerAllArticles=false
123,561072,ENTP 분들 저 요새 우울한데 뭐하는 게 좋을까요?,언타추불 ENTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561072&referrerAllArticles=false
124,561071,안녕하세요,부유하는삶,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561071&referrerAllArticles=false
125,561065,intp 궁합 좋은 유형/ intp 좋아하는 유형,냥ㄴ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561065&referrerAllArticles=false
126,561064,인팁분들 애정표현,제이 ESFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=3&userDisplay=50&menuid=17&boardtype=L&articleid=561064&referrerAllArticles=false
